,dst_port,protocol,length,Dst_ip_range,Direction,Class
52276,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52277,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52278,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52279,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52280,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52281,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52282,d-51349,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52283,d-51350,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52284,d-51351,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52285,d-51352,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52286,d-51353,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52287,d-51354,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52288,d-51355,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52289,d-51356,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52290,d-51357,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52291,d-51358,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52292,d-51359,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52293,d-51360,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52294,d-51361,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52295,d-51362,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52296,d-51363,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52297,d-51364,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52298,d-51365,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52299,d-51366,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52300,d-51367,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52301,d-51368,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52302,d-51369,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52303,d-51370,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52304,d-51371,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52305,d-51372,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52306,d-51373,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52307,d-51374,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52308,d-51375,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52309,d-51376,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52310,d-51377,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52311,d-51378,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52312,d-51379,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52313,d-51380,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52314,d-51381,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52315,d-51382,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52316,d-51383,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52317,d-51384,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52318,d-51385,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52319,d-51386,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52320,d-51387,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52321,d-51388,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52322,d-51389,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52323,d-51390,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52324,d-51391,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52325,d-51392,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52326,d-51393,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52327,d-51394,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52328,d-51395,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52329,d-51396,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52330,d-51397,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52331,d-51398,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52332,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52333,d-51199,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52334,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52335,d-51200,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52336,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52337,d-51201,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52338,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52339,d-51202,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52340,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52341,d-51203,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52342,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52343,d-51204,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52344,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52345,d-51205,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52346,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52347,d-51206,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52348,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52349,d-51207,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52350,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52351,d-51208,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52352,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52353,d-51209,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52354,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52355,d-51210,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52356,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52357,d-51211,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52358,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52359,d-51212,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52360,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52361,d-51213,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52362,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52363,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52364,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52365,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52366,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52367,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52368,d-51214,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52369,d-51215,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52370,d-51216,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52371,d-51217,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52372,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52373,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52374,d-51218,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52375,d-51219,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52376,d-51220,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52377,d-51221,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52378,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52379,d-51222,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52380,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52381,d-51223,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52382,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52383,d-51224,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52384,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52385,d-51225,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52386,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52387,d-51226,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52388,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52389,d-51227,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52390,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52391,d-51228,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52392,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52393,d-51229,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52394,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52395,d-51230,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52396,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52397,d-51231,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52398,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52399,d-51232,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52400,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52401,d-51233,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52402,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52403,d-51234,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52404,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52405,d-51235,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52406,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52407,d-51236,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52408,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52409,d-51237,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52410,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52411,d-51238,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52412,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52413,d-51239,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52414,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52415,d-51240,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52416,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52417,d-51241,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52418,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52419,d-51242,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52420,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52421,d-51243,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52422,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52423,d-51244,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52424,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52425,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52426,d-51245,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52427,d-51246,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52428,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52429,d-51247,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52430,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52431,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52432,d-51248,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52433,d-51249,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52434,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52435,d-51250,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52436,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52437,d-51251,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52438,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52439,d-51252,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52440,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52441,d-51253,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52442,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52443,d-51254,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52444,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52445,d-51255,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52446,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52447,d-51256,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52448,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52449,d-51257,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52450,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52451,d-51258,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52452,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52453,d-51259,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52454,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52455,d-51260,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52456,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52457,d-51261,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52458,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52459,d-51262,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52460,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52461,d-51263,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52462,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52463,d-51264,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52464,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52465,d-51265,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52466,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52467,d-51266,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52468,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52469,d-51267,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52470,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52471,d-51268,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52472,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52473,d-51269,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52474,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52475,d-51270,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52476,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52477,d-51271,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52478,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52479,d-51272,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52480,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52481,d-51273,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52482,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52483,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52484,d-51274,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52485,d-51275,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52486,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52487,d-51276,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52488,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52489,d-51277,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52490,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52491,d-51278,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52492,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52493,d-51279,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52494,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52495,d-51280,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52496,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52497,d-51281,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52498,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52499,d-51282,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52500,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52501,d-51283,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52502,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52503,d-51284,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52504,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52505,d-51285,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52506,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52507,d-51286,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52508,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52509,d-51287,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52510,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52511,d-51288,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52512,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52513,d-51289,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52514,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52515,d-51290,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52516,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52517,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52518,d-51291,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52519,d-51292,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52520,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52521,d-51293,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52522,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52523,d-51294,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52524,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52525,d-51295,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52526,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52527,d-51296,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52528,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52529,d-51297,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52530,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52531,d-51298,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52532,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52533,d-51299,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52534,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52535,d-51300,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52536,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52537,d-51301,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52538,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52539,d-51302,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52540,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52541,d-51303,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52542,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52543,d-51304,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52544,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52545,d-51305,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52546,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52547,d-51306,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52548,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52549,d-51307,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52550,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52551,d-51308,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52552,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52553,d-51309,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52554,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52555,d-51310,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52556,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52557,d-51311,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52558,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52559,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52560,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52561,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52562,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52563,d-51312,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52564,d-51315,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52565,d-51314,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52566,d-51313,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52567,d-51316,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52568,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52569,d-51317,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52570,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52571,d-51318,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52572,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52573,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52574,d-51319,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52575,d-51320,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52576,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52577,d-51321,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52578,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52579,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52580,d-51322,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52581,d-51323,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52582,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52583,d-51324,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52584,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52585,d-51325,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52586,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52587,d-51326,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52588,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52589,d-51327,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52590,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52591,d-51328,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52592,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52593,d-51329,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52594,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52595,d-51330,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52596,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52597,d-51331,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52598,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52599,d-51332,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52600,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52601,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52602,d-51333,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52603,d-51334,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52604,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52605,d-51335,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52606,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52607,d-51336,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52608,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52609,d-51337,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52610,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52611,d-51338,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52612,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52613,d-51339,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52614,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52615,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52616,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52617,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52618,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52619,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52620,d-51344,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52621,d-51343,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52622,d-51340,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52623,d-51342,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52624,d-51345,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52625,d-51341,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52626,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52627,d-51346,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
52628,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
